3:38:22;00:37:48;1;7847,5
3:38:42;00:38:08;1;7847,5
3:39:02;00:38:28;1;7847,5
3:39:22;00:38:48;1;7845,1
3:39:42;00:39:08;1;7847,5
3:40:02;00:39:28;1;7842,6
3:40:22;00:39:48;1;7842,6
3:40:42;00:40:08;1;7840,2
3:41:02;00:40:28;1;7842,6
3:41:22;00:40:48;1;7849,9
3:41:42;00:41:08;1;7840,2
3:42:02;00:41:28;1;7840,2
3:42:22;00:41:48;1;7840,2
3:42:42;00:42:08;1;7845,1
3:43:02;00:42:28;1;7837,8
3:43:22;00:42:48;1;7840,2
3:43:42;00:43:08;1;7840,2
3:44:02;00:43:28;1;7842,6
3:44:22;00:43:48;1;7842,6
3:44:42;00:44:08;1;7847,5
3:45:02;00:44:28;1;7842,6
3:45:22;00:44:48;1;7842,6
3:45:42;00:45:08;1;7837,8
3:46:02;00:45:28;1;7840,2
3:46:22;00:45:48;1;7845,1
3:46:42;00:46:08;1;7842,6
3:47:02;00:46:28;1;7845,1
3:47:23;00:46:49;1;7840,2
3:47:43;00:47:09;1;7840,2
3:48:03;00:47:29;1;7835,4
3:48:22;00:47:48;1;7842,6
3:48:42;00:48:08;1;7837,8
3:49:02;00:48:28;1;7837,8
3:49:22;00:48:48;1;7837,8
3:49:42;00:49:08;1;7835,4
3:50:02;00:49:28;1;7837,8
3:50:22;00:49:48;1;7835,4
3:50:42;00:50:08;1;7837,8
3:51:02;00:50:28;1;7837,8
3:51:22;00:50:48;1;7837,8
3:51:42;00:51:08;1;7837,8
3:52:02;00:51:28;1;7835,4
3:52:22;00:51:48;1;7837,8
3:52:42;00:52:08;1;7833,0
3:53:02;00:52:28;1;7840,2
3:53:22;00:52:48;1;7830,6
3:53:42;00:53:08;1;7835,4
3:54:02;00:53:28;1;7837,8
3:54:22;00:53:48;1;7835,4
3:54:42;00:54:08;1;7837,8
3:55:02;00:54:28;1;7833,0
3:55:22;00:54:48;1;7837,8
3:55:42;00:55:08;1;7833,0
3:56:02;00:55:28;1;7835,4
3:56:22;00:55:48;1;7833,0
3:56:42;00:56:08;1;7833,0
3:57:02;00:56:28;1;7830,6
3:57:22;00:56:48;1;7833,0
3:57:42;00:57:08;1;7833,0
3:58:02;00:57:28;1;7833,0
3:58:22;00:57:48;1;7830,6
3:58:42;00:58:08;1;7837,8
3:59:02;00:58:28;1;7833,0
3:59:22;00:58:48;1;7833,0
3:59:42;00:59:08;1;7833,0
4:00:02;00:59:28;1;7830,6
4:00:22;00:59:48;1;7830,6
4:00:43;01:00:09;1;7828,1
4:01:03;01:00:29;1;7830,6
4:01:23;01:00:49;1;7830,6
4:01:43;01:01:09;1;7833,0
4:02:03;01:01:29;1;7828,1
4:02:23;01:01:49;1;7828,1
4:02:43;01:02:09;1;7830,6
4:03:03;01:02:29;1;7828,1
4:03:21;01:02:47;1;7820,9
4:03:41;01:03:07;1;7828,1
4:04:01;01:03:27;1;7825,7
4:04:21;01:03:47;1;7825,7
4:04:41;01:04:07;1;7825,7
4:05:01;01:04:27;1;7825,7
4:05:21;01:04:47;1;7823,3
4:05:41;01:05:07;1;7828,1
4:06:01;01:05:27;1;7830,6
4:06:21;01:05:47;1;7823,3
4:06:41;01:06:07;1;7823,3
4:07:02;01:06:28;1;7825,7
4:07:22;01:06:48;1;7825,7
4:07:42;01:07:08;1;7828,1
4:08:02;01:07:28;1;7825,7
4:08:22;01:07:48;1;7830,6
4:08:42;01:08:08;1;7825,7
4:09:02;01:08:28;1;7823,3
4:09:22;01:08:48;1;7825,7
4:09:42;01:09:08;1;7820,9
4:10:02;01:09:28;1;7828,1
4:10:22;01:09:48;1;7828,1
